Theoretical Total Time,5.515479373931885
 , ,Name,Start,End,Elapsed Time
 , ,P1,0.0,5.515479373931885,5.515479373931885
 , ,P2,0.787925624847412,1.575851249694824,0.787925624847412
 , ,P3,1.575851249694824,2.363776874542236,0.787925624847412
 , ,P4,2.363776874542236,3.151702499389648,0.787925624847412
Real Total Time,5.772574424743652
 , ,Name,Start,End,Elapsed Time
 , ,P1,0.0,5.772574424743652,5.772574424743652
 , ,P2,0.8342916965484619,1.678377628326416,0.8440859317779541
 , ,P3,1.679084062576294,2.5450985431671143,0.8660144805908203
 , ,P4,2.5571370124816895,3.4027092456817627,0.8455722332000732
Error (Real-Theoretical) Total Time,0.25709505081176776
 , ,Name,Start,End,Elapsed Time
 , ,P1,0.0,0.25709505081176776,0.25709505081176776
 , ,P2,0.046366071701049894,0.10252637863159197,0.05616030693054208
 , ,P3,0.1032328128814699,0.1813216686248782,0.07808885574340829
 , ,P4,0.1933601379394534,0.2510067462921146,0.05764660835266122
