Theoretical Total Time,17.334363746643067
 , ,Name,Start,End,Elapsed Time
 , ,P1,0.0,4.727553749084472,4.727553749084472
 , ,P2,4.727553749084472,6.303404998779296,1.575851249694824
 , ,P3,6.303404998779296,12.606809997558592,6.303404998779296
 , ,P4,14.182661247253417,17.334363746643067,3.151702499389648
 , ,P5,12.606809997558592,14.182661247253417,1.575851249694824
Real Total Time,18.199360132217407
 , ,Name,Start,End,Elapsed Time
 , ,P1,0.0,5.053551197052002,5.053551197052002
 , ,P2,5.053886413574219,6.691135406494141,1.6372489929199219
 , ,P3,6.691421747207642,13.315396308898926,6.623974561691284
 , ,P4,14.948480606079102,18.199360132217407,3.2508795261383057
 , ,P5,13.31602931022644,14.948047876358032,1.6320185661315918
Error (Real-Theoretical) Total Time,0.8649963855743401
 , ,Name,Start,End,Elapsed Time
 , ,P1,0.0,0.32599744796752983,0.32599744796752983
 , ,P2,0.3263326644897466,0.38773040771484446,0.061397743225097834
 , ,P3,0.38801674842834544,0.7085863113403335,0.320569562911988
 , ,P4,0.7658193588256843,0.8649963855743401,0.09917702674865758
 , ,P5,0.7092193126678481,0.765386629104615,0.056167316436767756
