Theoretical Total Time,22.06191749572754
 , ,Name,Start,End,Elapsed Time
 , ,P1,11.03095874786377,22.06191749572754,11.03095874786377
 , ,P2,0.0,4.727553749084472,4.727553749084472
 , ,P3,0.1575851249694824,1.7334363746643064,1.575851249694824
 , ,P4,4.727553749084472,11.03095874786377,6.303404998779296
Real Total Time,22.98057770729065
 , ,Name,Start,End,Elapsed Time
 , ,P1,1.802414894104004,22.98057770729065,21.178162813186646
 , ,P2,0.0,4.886559009552002,4.886559009552002
 , ,P3,0.19305133819580078,1.8020141124725342,1.6089627742767334
 , ,P4,4.887407064437866,11.60224986076355,6.714842796325684
Error (Real-Theoretical) Total Time,0.9186602115631111
 , ,Name,Start,End,Elapsed Time
 , ,P1,-9.228543853759765,0.9186602115631111,10.147204065322876
 , ,P2,0.0,0.15900526046752983,0.15900526046752983
 , ,P3,0.03546621322631838,0.06857773780822773,0.03311152458190936
 , ,P4,0.1598533153533941,0.5712911128997806,0.41143779754638743
