Theoretical Total Time,22.06191749572754
 , ,Name,Start,End,Elapsed Time
 , ,P1,11.03095874786377,22.06191749572754,11.03095874786377
 , ,P2,0.0,3.151702499389648,3.151702499389648
 , ,P3,3.151702499389648,4.727553749084472,1.575851249694824
 , ,P4,4.727553749084472,11.03095874786377,6.303404998779296
Real Total Time,22.427698612213135
 , ,Name,Start,End,Elapsed Time
 , ,P1,4.779764652252197,22.427698612213135,17.647933959960938
 , ,P2,0.0,3.180239200592041,3.180239200592041
 , ,P3,3.181898593902588,4.7794036865234375,1.5975050926208496
 , ,P4,4.779816150665283,11.180172204971313,6.40035605430603
Error (Real-Theoretical) Total Time,0.3657811164855964
 , ,Name,Start,End,Elapsed Time
 , ,P1,-6.251194095611572,0.3657811164855964,6.616975212097168
 , ,P2,0.0,0.028536701202392933,0.028536701202392933
 , ,P3,0.03019609451293981,0.05184993743896538,0.021653842926025568
 , ,P4,0.05226240158081108,0.1492134571075443,0.09695105552673411
